tag,take_car,take_transit,take_ondemand,take_walk,orig_loc,dest_loc,home_node,work_node,pop,seg_types
person602,0.0,1.0,1.0,1.0,"[-85.3215169, 34.98720042]","[-85.30786556, 35.04897162]",202601144.0,202629693.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person603,1.0,1.0,1.0,1.0,"[-85.32570021, 35.00230449]","[-85.31318187, 35.04396078]",202643835.0,202632635.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person604,0.0,1.0,1.0,1.0,"[-85.32570021, 35.00230449]","[-85.31318187, 35.04396078]",202643835.0,202632635.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person605,1.0,1.0,1.0,1.0,"[-85.32481332, 35.01860959]","[-85.31324421, 35.04121271]",202596299.0,202546566.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person606,0.0,1.0,1.0,1.0,"[-85.32481332, 35.01860959]","[-85.31324421, 35.04121271]",202596299.0,202546566.0,4.948453608247423,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person607,1.0,1.0,1.0,1.0,"[-85.32305967, 35.00615485]","[-85.30199221, 35.04162783]",1847065388.0,202638672.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person608,0.0,1.0,1.0,1.0,"[-85.32305967, 35.00615485]","[-85.30199221, 35.04162783]",1847065388.0,202638672.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person609,1.0,1.0,1.0,1.0,"[-85.3165367, 35.00208313]","[-85.31007699, 35.04648156]",202545656.0,202620748.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person610,0.0,1.0,1.0,1.0,"[-85.3165367, 35.00208313]","[-85.31007699, 35.04648156]",202545656.0,202620748.0,4.458804523424878,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person611,1.0,1.0,1.0,1.0,"[-85.32597488, 35.00674047]","[-85.31089827, 35.0407521]",202659971.0,202605890.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person612,0.0,1.0,1.0,1.0,"[-85.32597488, 35.00674047]","[-85.31089827, 35.0407521]",202659971.0,202605890.0,1.1018363939899833,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
person613,1.0,1.0,1.0,1.0,"[-85.32836449, 35.00580487]","[-85.30718742, 35.04763612]",202654927.0,202612544.0,60.0,"[('ondemand',), ('walk', 'gtfs', 'walk'), ('walk', 'gtfs', 'ondemand'), ('ondemand', 'gtfs', 'walk'), ('ondemand', 'gtfs', 'ondemand')]"
